CON,ECG,ECG_Filtered,ZERO
-1.00,1.77,0.03,0.00
-1.00,1.73,-0.04,-0.00
-1.00,1.81,0.03,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.83,0.04,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.80,0.04,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.82,0.04,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.89,0.01,0.00
-1.00,1.82,-0.05,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.83,0.05,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.78,-0.05,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.70,-0.04,-0.00
-1.00,2.06,0.15,0.00
-1.00,2.50,0.00,0.00
-1.00,2.60,-0.20,-0.01
-1.00,2.05,-0.25,-0.02
-1.00,1.65,0.15,0.00
-1.00,1.51,0.31,0.03
-1.00,1.57,0.18,0.01
-1.00,1.47,-0.11,-0.00
-1.00,1.52,-0.11,-0.00
-1.00,1.47,-0.14,-0.00
-1.00,1.55,-0.02,-0.00
-1.00,1.53,-0.03,-0.00
-1.00,1.64,0.06,0.00
-1.00,1.63,0.00,0.00
-1.00,1.75,0.06,0.00
-1.00,1.68,-0.03,-0.00
-1.00,1.77,0.05,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.84,-0.04,-0.00
-1.00,1.95,0.02,0.00
-1.00,1.95,-0.04,-0.00
-1.00,2.03,0.02,0.00
-1.00,1.98,-0.04,-0.00
-1.00,2.04,0.04,0.00
-1.00,1.97,-0.02,-0.00
-1.00,2.01,0.03,0.00
-1.00,1.89,-0.03,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.82,0.06,0.00
-1.00,1.76,-0.04,-0.00
-1.00,1.84,0.00,0.00
-1.00,1.78,-0.05,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.75,0.06,0.00
-1.00,1.72,0.01,0.00
-1.00,1.81,0.04,0.00
-1.00,1.77,-0.05,-0.00
-1.00,1.84,0.01,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.90,0.03,0.00
-1.00,1.83,-0.04,-0.00
-1.00,1.89,0.04,0.00
-1.00,1.82,-0.02,-0.00
-1.00,1.87,0.04,0.00
-1.00,1.78,-0.03,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.76,-0.04,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.80,-0.04,-0.00
-1.00,1.89,0.03,0.00
-1.00,1.82,-0.04,-0.00
-1.00,1.87,0.04,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.84,0.04,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.78,0.03,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.68,-0.04,-0.00
-1.00,1.73,0.02,0.00
-1.00,1.67,-0.03,-0.00
-1.00,1.69,0.02,0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.75,0.05,0.00
-1.00,1.73,-0.04,-0.00
-1.00,1.82,0.01,0.00
-1.00,1.78,-0.04,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.86,0.04,0.00
-1.00,1.80,-0.02,-0.00
-1.00,1.88,0.04,0.00
-1.00,1.83,-0.04,-0.00
-1.00,1.84,0.01,0.00
-1.00,1.75,-0.03,-0.00
-1.00,1.80,0.05,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.79,-0.06,-0.00
-1.00,1.87,0.02,0.00
-1.00,1.83,-0.03,-0.00
-1.00,1.87,0.02,0.00
-1.00,1.82,-0.01,-0.00
-1.00,1.92,0.05,0.00
-1.00,1.86,-0.04,-0.00
-1.00,1.84,0.00,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.80,0.05,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.82,0.01,0.00
-1.00,1.74,-0.05,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.69,-0.01,-0.00
-1.00,2.25,0.19,0.01
-1.00,2.58,-0.10,-0.00
-1.00,2.50,-0.24,-0.01
-1.00,1.86,-0.17,-0.01
-1.00,1.63,0.29,0.02
-1.00,1.58,0.28,0.02
-1.00,1.65,0.08,0.00
-1.00,1.61,-0.15,-0.00
-1.00,1.70,-0.11,-0.00
-1.00,1.68,-0.12,-0.00
-1.00,1.77,-0.01,-0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.83,0.07,0.00
-1.00,1.81,0.01,0.00
-1.00,1.90,0.05,0.00
-1.00,1.86,-0.02,-0.00
-1.00,1.94,0.03,0.00
-1.00,1.92,-0.03,-0.00
-1.00,2.04,0.03,0.00
-1.00,2.00,-0.06,-0.00
-1.00,2.11,0.03,0.00
-1.00,2.09,-0.03,-0.00
-1.00,2.15,0.02,0.00
-1.00,2.06,-0.03,-0.00
-1.00,2.09,0.05,0.00
-1.00,2.01,-0.01,-0.00
-1.00,2.03,0.03,0.00
-1.00,1.92,-0.04,-0.00
-1.00,1.89,0.02,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.67,0.04,0.00
-1.00,1.59,0.01,0.00
-1.00,1.67,0.03,0.00
-1.00,1.58,-0.08,-0.00
-1.00,1.62,0.01,0.00
-1.00,1.52,-0.04,-0.00
-1.00,1.56,0.04,0.00
-1.00,1.52,-0.00,-0.00
-1.00,1.57,0.03,0.00
-1.00,1.53,-0.02,-0.00
-1.00,1.62,0.02,0.00
-1.00,1.62,-0.03,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.82,0.03,0.00
-1.00,1.80,-0.03,-0.00
-1.00,1.88,0.03,0.00
-1.00,1.82,-0.03,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.62,-0.02,-0.00
-1.00,1.65,0.04,0.00
-1.00,1.60,-0.02,-0.00
-1.00,1.67,0.01,0.00
-1.00,1.65,-0.05,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.73,-0.03,-0.00
-1.00,1.83,0.03,0.00
-1.00,1.81,-0.02,-0.00
-1.00,1.82,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.80,0.06,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.81,0.02,0.00
-1.00,1.74,-0.05,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.77,-0.03,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.80,-0.03,-0.00
-1.00,1.88,0.03,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.82,0.04,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.81,0.02,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.78,0.03,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.86,0.02,0.00
-1.00,1.82,-0.03,-0.00
-1.00,1.93,0.04,0.00
-1.00,1.92,-0.03,-0.00
-1.00,1.96,0.01,0.00
-1.00,1.87,-0.03,-0.00
-1.00,1.91,0.05,0.00
-1.00,1.77,-0.03,-0.00
-1.00,1.81,0.05,0.00
-1.00,1.78,-0.01,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.79,-0.07,-0.00
-1.00,2.11,0.09,0.00
-1.00,2.53,0.02,0.00
-1.00,2.44,-0.22,-0.01
-1.00,1.84,-0.18,-0.01
-1.00,1.49,0.22,0.01
-1.00,1.49,0.32,0.03
-1.00,1.64,0.10,0.00
-1.00,1.61,-0.18,-0.01
-1.00,1.69,-0.14,-0.00
-1.00,1.62,-0.13,-0.00
-1.00,1.68,0.02,0.00
-1.00,1.65,0.02,0.00
-1.00,1.73,0.07,0.00
-1.00,1.71,0.01,0.00
-1.00,1.79,0.04,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.85,0.01,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.91,0.04,0.00
-1.00,1.92,-0.02,-0.00
-1.00,2.00,0.01,0.00
-1.00,1.99,-0.03,-0.00
-1.00,2.04,0.01,0.00
-1.00,1.99,-0.02,-0.00
-1.00,2.02,0.04,0.00
-1.00,1.92,-0.02,-0.00
-1.00,1.89,0.03,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.65,-0.02,-0.00
-1.00,1.66,0.01,0.00
-1.00,1.54,-0.05,-0.00
-1.00,1.50,0.01,0.00
-1.00,1.41,-0.00,-0.00
-1.00,1.43,0.04,0.00
-1.00,1.37,-0.02,-0.00
-1.00,1.40,0.02,0.00
-1.00,1.36,-0.03,-0.00
-1.00,1.45,0.03,0.00
-1.00,1.44,-0.03,-0.00
-1.00,1.52,0.02,0.00
-1.00,1.51,-0.02,-0.00
-1.00,1.61,0.03,0.00
-1.00,1.60,-0.02,-0.00
-1.00,1.74,0.04,0.00
-1.00,1.75,-0.03,-0.00
-1.00,1.82,0.00,0.00
-1.00,1.77,-0.03,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.76,0.04,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.76,-0.05,-0.00
-1.00,1.83,0.01,0.00
-1.00,1.80,-0.03,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.74,-0.00,-0.00
-1.00,1.84,0.06,0.00
-1.00,1.83,-0.03,-0.00
-1.00,1.90,0.00,0.00
-1.00,1.87,-0.04,-0.00
-1.00,1.94,0.03,0.00
-1.00,1.92,-0.02,-0.00
-1.00,1.97,0.02,0.00
-1.00,1.90,-0.03,-0.00
-1.00,1.93,0.03,0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.63,-0.03,-0.00
-1.00,1.62,0.03,0.00
-1.00,1.53,-0.02,-0.00
-1.00,1.57,0.03,0.00
-1.00,1.53,-0.03,-0.00
-1.00,1.62,0.01,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.75,-0.04,-0.00
-1.00,1.84,0.03,0.00
-1.00,1.82,-0.01,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.76,-0.00,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.77,-0.08,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.79,0.00,0.00
-1.00,1.90,0.03,0.00
-1.00,1.91,-0.04,-0.00
-1.00,1.91,-0.02,-0.00
-1.00,1.83,-0.02,-0.00
-1.00,1.80,0.04,0.00
-1.00,1.86,0.05,0.00
-1.00,2.42,0.14,0.00
-1.00,2.53,-0.21,-0.01
-1.00,2.27,-0.21,-0.01
-1.00,1.65,-0.06,-0.00
-1.00,1.52,0.33,0.04
-1.00,1.54,0.22,0.01
-1.00,1.61,-0.01,-0.00
-1.00,1.62,-0.16,-0.00
-1.00,1.73,-0.11,-0.00
-1.00,1.71,-0.11,-0.00
-1.00,1.79,0.02,0.00
-1.00,1.79,0.02,0.00
-1.00,1.86,0.07,0.00
-1.00,1.83,0.01,0.00
-1.00,1.89,0.05,0.00
-1.00,1.85,-0.01,-0.00
-1.00,1.90,0.02,0.00
-1.00,1.85,-0.03,-0.00
-1.00,1.94,0.02,0.00
-1.00,1.93,-0.03,-0.00
-1.00,2.01,0.01,0.00
-1.00,1.96,-0.04,-0.00
-1.00,1.95,0.01,0.00
-1.00,1.90,0.02,0.00
-1.00,1.96,0.05,0.00
-1.00,1.92,-0.03,-0.00
-1.00,1.91,-0.01,-0.00
-1.00,1.79,-0.03,-0.00
-1.00,1.78,0.04,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.68,0.03,0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.69,0.02,0.00
-1.00,1.66,-0.04,-0.00
-1.00,1.71,0.00,0.00
-1.00,1.67,-0.03,-0.00
-1.00,1.68,0.02,0.00
-1.00,1.65,0.00,0.00
-1.00,1.71,0.04,0.00
-1.00,1.69,-0.02,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.82,-0.04,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.75,0.04,0.00
-1.00,1.68,-0.00,-0.00
-1.00,1.72,0.03,0.00
-1.00,1.66,-0.03,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.73,0.00,0.00
-1.00,1.68,-0.02,-0.00
-1.00,1.73,0.03,0.00
-1.00,1.71,-0.01,-0.00
-1.00,1.77,0.03,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.82,0.02,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.78,-0.03,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.71,-0.01,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.83,0.03,0.00
-1.00,1.75,-0.04,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.75,0.02,0.00
-1.00,1.85,0.03,0.00
-1.00,1.78,-0.07,-0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.71,0.01,0.00
-1.00,1.77,0.05,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.79,0.01,0.00
-1.00,1.76,-0.03,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.95,0.03,0.00
-1.00,2.55,0.12,0.00
-1.00,2.65,-0.22,-0.01
-1.00,2.35,-0.20,-0.01
-1.00,1.73,-0.01,-0.00
-1.00,1.60,0.36,0.05
-1.00,1.57,0.20,0.01
-1.00,1.60,-0.02,-0.00
-1.00,1.56,-0.17,-0.00
-1.00,1.62,-0.12,-0.00
-1.00,1.61,-0.09,-0.00
-1.00,1.69,0.01,0.00
-1.00,1.70,0.01,0.00
-1.00,1.78,0.05,0.00
-1.00,1.78,0.01,0.00
-1.00,1.83,0.04,0.00
-1.00,1.81,-0.00,-0.00
-1.00,1.88,0.03,0.00
-1.00,1.86,-0.03,-0.00
-1.00,1.89,0.00,0.00
-1.00,1.91,-0.00,-0.00
-1.00,2.04,0.02,0.00
-1.00,2.06,-0.05,-0.00
-1.00,2.13,-0.01,-0.00
-1.00,2.09,-0.02,-0.00
-1.00,2.14,0.04,0.00
-1.00,2.05,-0.01,-0.00
-1.00,2.02,0.03,0.00
-1.00,1.88,-0.01,-0.00
-1.00,1.80,0.03,0.00
-1.00,1.66,-0.01,-0.00
-1.00,1.63,0.03,0.00
-1.00,1.56,-0.02,-0.00
-1.00,1.59,-0.00,-0.00
-1.00,1.59,-0.04,-0.00
-1.00,1.68,0.00,0.00
-1.00,1.69,-0.03,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.78,-0.03,-0.00
-1.00,1.82,0.03,0.00
-1.00,1.79,0.01,0.00
-1.00,1.82,0.03,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.66,-0.02,-0.00
-1.00,1.65,0.01,0.00
-1.00,1.56,-0.03,-0.00
-1.00,1.54,0.01,0.00
-1.00,1.47,-0.02,-0.00
-1.00,1.46,0.02,0.00
-1.00,1.38,-0.02,-0.00
-1.00,1.44,0.03,0.00
-1.00,1.48,-0.01,-0.00
-1.00,1.59,0.00,0.00
-1.00,1.62,-0.04,-0.00
-1.00,1.70,0.00,0.00
-1.00,1.65,-0.02,-0.00
-1.00,1.67,0.04,0.00
-1.00,1.61,0.01,0.00
-1.00,1.64,0.05,0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.70,0.01,0.00
-1.00,1.71,-0.04,-0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.73,0.03,0.00
-1.00,1.67,-0.00,-0.00
-1.00,1.67,0.03,0.00
-1.00,1.63,0.00,0.00
-1.00,1.66,0.02,0.00
-1.00,1.61,-0.03,-0.00
-1.00,1.64,0.01,0.00
-1.00,1.59,-0.02,-0.00
-1.00,1.65,0.02,0.00
-1.00,1.61,-0.02,-0.00
-1.00,1.65,0.02,0.00
-1.00,1.61,-0.02,-0.00
-1.00,1.70,0.03,0.00
-1.00,1.65,-0.04,-0.00
-1.00,1.71,0.03,0.00
-1.00,1.63,-0.04,-0.00
-1.00,1.63,0.03,0.00
-1.00,1.64,0.02,0.00
-1.00,1.73,0.02,0.00
-1.00,1.73,-0.05,-0.00
-1.00,1.83,0.01,0.00
-1.00,1.83,-0.03,-0.00
-1.00,1.90,0.01,0.00
-1.00,1.84,-0.02,-0.00
-1.00,1.83,0.03,0.00
-1.00,1.77,0.01,0.00
-1.00,1.82,0.04,0.00
-1.00,1.81,-0.02,-0.00
-1.00,1.85,-0.01,-0.00
-1.00,1.80,-0.05,-0.00
-1.00,1.83,0.02,0.00
-1.00,2.19,0.11,0.00
-1.00,2.54,-0.04,-0.00
-1.00,2.28,-0.26,-0.02
-1.00,1.65,-0.11,-0.00
-1.00,1.30,0.26,0.02
-1.00,1.36,0.32,0.03
-1.00,1.36,0.00,0.00
-1.00,1.37,-0.15,-0.00
-1.00,1.34,-0.16,-0.00
-1.00,1.40,-0.06,-0.00
-1.00,1.45,-0.02,-0.00
-1.00,1.56,0.04,0.00
-1.00,1.65,0.02,0.00
-1.00,1.81,0.04,0.00
-1.00,1.88,-0.01,-0.00
-1.00,1.95,0.00,0.00
-1.00,1.93,-0.00,-0.00
-1.00,2.00,0.05,0.00
-1.00,1.99,-0.01,-0.00
-1.00,2.03,0.01,0.00
-1.00,2.00,-0.02,-0.00
-1.00,2.08,0.02,0.00
-1.00,2.07,-0.03,-0.00
-1.00,2.15,0.01,0.00
-1.00,2.15,-0.03,-0.00
-1.00,2.20,0.01,0.00
-1.00,2.12,-0.03,-0.00
-1.00,2.02,0.01,0.00
-1.00,1.81,0.00,0.00
-1.00,1.65,0.05,0.00
-1.00,1.51,0.04,0.00
-1.00,1.44,0.02,0.00
-1.00,1.38,-0.03,-0.00
-1.00,1.40,-0.02,-0.00
-1.00,1.40,-0.05,-0.00
-1.00,1.47,-0.01,-0.00
-1.00,1.47,-0.03,-0.00
-1.00,1.54,0.03,0.00
-1.00,1.58,0.01,0.00
-1.00,1.69,0.03,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.92,-0.02,-0.00
-1.00,2.01,0.01,0.00
-1.00,2.03,-0.01,-0.00
-1.00,2.04,-0.00,-0.00
-1.00,1.93,-0.02,-0.00
-1.00,1.94,0.06,0.00
-1.00,1.89,0.00,0.00
-1.00,1.88,0.00,0.00
-1.00,1.77,-0.04,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.66,-0.02,-0.00
-1.00,1.64,0.02,0.00
-1.00,1.55,-0.02,-0.00
-1.00,1.54,0.02,0.00
-1.00,1.50,-0.01,-0.00
-1.00,1.52,0.01,0.00
-1.00,1.51,-0.02,-0.00
-1.00,1.56,0.01,0.00
-1.00,1.54,-0.03,-0.00
-1.00,1.62,0.02,0.00
-1.00,1.65,-0.01,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.87,-0.02,-0.00
-1.00,1.92,0.02,0.00
-1.00,1.91,-0.00,-0.00
-1.00,1.90,0.01,0.00
-1.00,1.87,0.00,0.00
-1.00,1.89,0.02,0.00
-1.00,1.87,-0.01,-0.00
-1.00,1.90,0.00,0.00
-1.00,1.82,-0.04,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.77,-0.03,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.72,0.00,0.00
-1.00,1.75,0.02,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.72,-0.00,-0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.73,0.02,0.00
-1.00,1.70,-0.02,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.70,-0.00,-0.00
-1.00,2.11,0.12,0.00
-1.00,2.50,-0.04,-0.00
-1.00,2.39,-0.24,-0.01
-1.00,1.81,-0.16,-0.00
-1.00,1.52,0.24,0.01
-1.00,1.57,0.31,0.03
-1.00,1.70,0.07,0.00
-1.00,1.70,-0.17,-0.00
-1.00,1.74,-0.14,-0.00
-1.00,1.71,-0.10,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.77,0.02,0.00
-1.00,1.82,0.05,0.00
-1.00,1.80,0.02,0.00
-1.00,1.87,0.04,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.79,0.03,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.88,0.03,0.00
-1.00,1.96,-0.01,-0.00
-1.00,2.02,-0.02,-0.00
-1.00,2.01,-0.03,-0.00
-1.00,2.02,0.02,0.00
-1.00,1.95,0.00,0.00
-1.00,1.93,0.04,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.68,0.04,0.00
-1.00,1.60,0.01,0.00
-1.00,1.59,0.00,0.00
-1.00,1.53,-0.05,-0.00
-1.00,1.55,-0.01,-0.00
-1.00,1.53,-0.03,-0.00
-1.00,1.57,0.01,0.00
-1.00,1.56,-0.01,-0.00
-1.00,1.63,0.02,0.00
-1.00,1.67,0.00,0.00
-1.00,1.74,0.01,0.00
-1.00,1.73,-0.03,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.71,0.01,0.00
-1.00,1.74,0.03,0.00
-1.00,1.74,-0.00,-0.00
-1.00,1.79,0.00,0.00
-1.00,1.78,-0.03,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.83,-0.04,-0.00
-1.00,1.85,0.01,0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.74,0.06,0.00
-1.00,1.72,0.01,0.00
-1.00,1.76,0.01,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.78,-0.00,-0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.82,0.02,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.83,0.02,0.00
-1.00,1.76,-0.03,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.74,-0.00,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.78,0.02,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.88,0.01,0.00
-1.00,1.87,-0.03,-0.00
-1.00,1.90,0.00,0.00
-1.00,1.86,-0.01,-0.00
-1.00,1.87,0.02,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.73,0.02,0.00
-1.00,1.79,0.02,0.00
-1.00,1.76,-0.05,-0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.75,-0.01,-0.00
-1.00,2.22,0.14,0.00
-1.00,2.55,-0.08,-0.00
-1.00,2.46,-0.21,-0.01
-1.00,1.88,-0.15,-0.00
-1.00,1.60,0.25,0.02
-1.00,1.60,0.29,0.02
-1.00,1.68,0.07,0.00
-1.00,1.71,-0.14,-0.00
-1.00,1.82,-0.13,-0.00
-1.00,1.84,-0.13,-0.00
-1.00,1.91,-0.01,-0.00
-1.00,1.91,0.01,0.00
-1.00,1.95,0.06,0.00
-1.00,1.90,0.03,0.00
-1.00,1.91,0.06,0.00
-1.00,1.85,0.00,0.00
-1.00,1.83,0.01,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.79,0.01,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.83,0.00,0.00
-1.00,1.82,-0.03,-0.00
-1.00,1.85,0.00,0.00
-1.00,1.84,-0.01,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.77,0.01,0.00
-1.00,1.82,0.05,0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.68,-0.02,-0.00
-1.00,1.64,0.02,0.00
-1.00,1.58,0.00,0.00
-1.00,1.58,0.02,0.00
-1.00,1.52,-0.02,-0.00
-1.00,1.52,-0.00,-0.00
-1.00,1.48,-0.01,-0.00
-1.00,1.52,0.02,0.00
-1.00,1.56,-0.01,-0.00
-1.00,1.63,-0.00,-0.00
-1.00,1.66,-0.02,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.81,0.02,0.00
-1.00,1.78,-0.01,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.71,-0.01,-0.00
-1.00,1.68,0.03,0.00
-1.00,1.60,-0.01,-0.00
-1.00,1.60,0.02,0.00
-1.00,1.58,-0.02,-0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.64,-0.03,-0.00
-1.00,1.71,-0.00,-0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.74,0.04,0.00
-1.00,1.78,0.03,0.00
-1.00,1.83,0.01,0.00
-1.00,1.81,-0.04,-0.00
-1.00,1.83,-0.00,-0.00
-1.00,1.81,-0.01,-0.00
-1.00,1.83,0.02,0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.76,-0.00,-0.00
-1.00,1.64,-0.02,-0.00
-1.00,1.62,0.04,0.00
-1.00,1.55,0.00,0.00
-1.00,1.57,0.02,0.00
-1.00,1.57,-0.02,-0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.64,-0.03,-0.00
-1.00,1.68,-0.00,-0.00
-1.00,1.65,-0.01,-0.00
-1.00,1.67,0.03,0.00
-1.00,1.64,0.01,0.00
-1.00,1.65,0.02,0.00
-1.00,1.67,0.01,0.00
-1.00,1.73,0.01,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.71,0.02,0.00
-1.00,1.70,0.01,0.00
-1.00,1.74,0.02,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.71,0.00,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.66,0.00,0.00
-1.00,1.90,0.08,0.00
-1.00,2.47,0.07,0.00
-1.00,2.49,-0.25,-0.02
-1.00,2.06,-0.21,-0.01
-1.00,1.55,0.09,0.00
-1.00,1.54,0.37,0.05
-1.00,1.58,0.14,0.00
-1.00,1.60,-0.08,-0.00
-1.00,1.62,-0.15,-0.00
-1.00,1.70,-0.10,-0.00
-1.00,1.75,-0.06,-0.00
-1.00,1.78,-0.01,-0.00
